masked	src
тол[_][_]о же а҅лꙿчъбоѭ и҅ благꙑи҅ми дѣлꙑ поспѣшивъ чь҆сть҆нъ [_]҅в[_] с[_] и҅ о̑угодь҆нъ б꙯оу ꙗ҅коже ѥ҅моу и҅ даръ на бѣсꙑ полоучити и҅ многꙑ и҅нꙑ лѣ[_]ьбꙑ хс[_]а наше[_]о тво[_]ити їменемь҆	толико же а҅лꙿчъбоѭ и҅ благꙑи҅ми дѣлꙑ поспѣшивъ чь҆сть҆нъ а҅ви сꙙ и҅ о̑угодь҆нъ б꙯оу ꙗ҅коже ѥ҅моу и҅ даръ на бѣсꙑ полоучити и҅ многꙑ и҅нꙑ лѣчьбꙑ хс꙯а нашего творити їменемь҆
с[_] рекъ плинѫ на земл[_]҄ ꙇ сътвори бр[_][_]ие отъ плиновениѣ ꙇ помаза емоу очи бръньемь ꙇ [_]ече емоу	си рекъ плинѫ на землѭ҄ ꙇ сътвори брение отъ плиновениѣ ꙇ помаза емоу очи бръньемь ꙇ рече емоу
моавъ конобъ оу[_]ъваньѣ моего	моавъ конобъ оупъваньѣ моего
ꙇ оставь ѩ вьлѣзъ пакꙑ въ корабь иде[_]на онъ[_]полъ	ꙇ оставь ѩ вьлѣзъ пакꙑ въ корабь иде на онъ полъ
Живѫі в[_] помошті въшьнѣ[_]о Въ кровѣ б҃[_] нб҃сьнаего въдворітъ сѩ	Живѫі въ помошті въшьнѣго Въ кровѣ б҃а нб҃сьнаего въдворітъ сѩ
Ꙇ се принесошѧ емоу о[_]лабл҄енъ жилами на одрѣ леж[_]шт[_]	Ꙇ се принесошѧ емоу ослабл҄енъ жилами на одрѣ лежѧшть
пришъдъш[_]у же нѣкомоу комитоу въ странꙑ [_]а[_]҅дик҄иискꙑѧ҆ и҅ вь҆шъдъ въ градъ вь[_]ꙁ[_]скаа҅ше мѣстъ црькъ[_]иштънꙑи҅хъ и҅жд[_]же стоꙗ҅ше капиште а҅полоново	пришъдъшоу же нѣкомоу комитоу въ странꙑ лао҅дик҄иискꙑѧ҆ и҅ вь҆шъдъ въ градъ вь҆ꙁискаа҅ше мѣстъ црькъвиштънꙑи҅хъ и҅ждеже стоꙗ҅ше капиште а҅полоново
ѥ҅моуже прѣстоѧтъ херовимъ[_]съ говѣн҄иїм[_] сего їѡ[_]сифъ и҅ никодимъ п[_]грибаѥ҅та бе сѫмꙿнѣниꙗ	ѥ҅моуже прѣстоѧтъ херовимъ съ говѣн҄иїмъ сего їѡ̑сифъ и҅ никодимъ погрибаѥ҅та бе сѫмꙿнѣниꙗ
аш[_]е ли же ни възьметъ коне[_]ъ отъ[_]неѩ новое отъ [_]етъхааго ꙇ горьши дира бѫдетъ	аште ли же ни възьметъ конецъ отъ неѩ новое отъ ветъхааго ꙇ горьши дира бѫдетъ
и҅ пов[_]лѣ[_]вь҆сꙙ свꙙтꙑѧ б[_]жиѧ цръкви [_]равовѣрънꙑи҅хъ ꙁатворити не творити вь҆ н҄ихъ о҅бꙑчьнꙑи҅хъ слоужъ[_]ъ	и҅ повелѣ вь҆сꙙ свꙙтꙑѧ божиѧ цръкви правовѣрънꙑи҅хъ ꙁатворити не творити вь҆ н҄ихъ о҅бꙑчьнꙑи҅хъ слоужъбъ
Ѩзꙑка егоже [_]е зна оуслꙑша і	Ѩзꙑка егоже не зна оуслꙑша і
Оублажі г҃і [_]лаговоленьемъ твоімъ [_]иона	Оублажі г҃і благоволеньемъ твоімъ сиона
нъ слоушаи҆ раꙁоумь҆но [_]ице г[_]агол҄ꙙи҆	нъ слоушаи҆ раꙁоумь҆но сице глагол҄ꙙи҆
и͑ по н҄емъ калист[_] спаѳара	и͑ по н҄емъ калиста спаѳара
и͑ мног[_] поо҄ус[_]ишⱕ на мѫжь͗ство о͑бои͗	и͑ многы поо҄устишⱕ на мѫжь͗ство о͑бои͗
Бѫди оувѣштаѩ сѧ съ сѫпьрьмь своꙇм[_] скоро доꙇ[_]е[_]е еси на пѫти съ н҄имь да не прѣдастъ те[_]е сѫпьрь сѫдиі ꙇ сѫдиі т[_] [_]рѣдастъ слоуꙃѣ ꙇ въ темьни[_]ѫ въвръжетъ т[_]	Бѫди оувѣштаѩ сѧ съ сѫпьрьмь своꙇмь скоро доꙇдеже еси на пѫти съ н҄имь да не прѣдастъ тебе сѫпьрь сѫдиі ꙇ сѫдиі тѧ прѣдастъ слоуꙃѣ ꙇ въ темьницѫ въвръжетъ тѧ
ꙇ слꙑшавъ ѣко и҃съ назарѣн[_]нъ естъ[_][_]ачѧтъ зъвати и г҃лати	ꙇ слꙑшавъ ѣко и҃съ назарѣнинъ естъ начѧтъ зъвати и г҃лати
коѥ҅моу но[_]ж[_][_]ѭ̑ о̑умь҆ръшоу ч[_]овѣкоу о̑учениц[_] и҅ дрꙋꙁии҅ с н҄имъ толици ꙁа и҅мꙙ о̑учителꙗ своѥ҅го о̑умрѣшꙙ	коѥ҅моу ноуждеѭ̑ о̑умь҆ръшоу чловѣкоу о̑ученици и҅ дрꙋꙁии҅ с н҄имъ толици ꙁа и҅мꙙ о̑учителꙗ своѥ҅го о̑умрѣшꙙ
Гъ҃ крѣпокъ [_] сіленъ	Гъ҃ крѣпокъ і сіленъ
мѫка свꙙтꙑихъ [_]ер[_]нтиꙗ африкана и помпиꙗ	мѫка свꙙтꙑихъ терентиꙗ африкана и помпиꙗ
ѣкоже посъла мѧ отъ[_]ъ и[_]азъ сълѫ вꙑ	ѣкоже посъла мѧ отъцъ и азъ сълѫ вꙑ
отъвѣштавъ же единъ отъ[_]законьникъ г҃[_]а емоу	отъвѣштавъ же единъ отъ законьникъ г҃ла емоу
тоуне[_]дадите	тоуне дадите
и҅ ѥ҅же виждѫ и҅ ѥ҅же дръжѫ и҅ [_]҅же раꙁоумѣѭ̑ [_][_]днѣмь҆ гласомъ[_]и҅сповѣдѣ	и҅ ѥ҅же виждѫ и҅ ѥ҅же дръжѫ и҅ ѥ҅же раꙁоумѣѭ̑ ѥ҅днѣмь҆ гласомъ и҅сповѣдѣ
Оустънъі лъсті[_]ъіѩ сръдьцемь	Оустънъі лъстівъіѩ сръдьцемь
̒А͑[_]рилиянъ рече	̒А͑урилиянъ рече
Нъ н[_] ѣко азъ хоштѫ нъ еже тъ	Нъ не ѣко азъ хоштѫ нъ еже тъ
бѣгаи҆ б[_]ѫдь҆ницꙙ сласти сладъко сь҆ н҄[_]ѭ̑ [_]есѣдоуѭ̑шт[_] а҆ горь҆к[_]и҅хъ тꙙ строупъ насꙑштаѭ̑штѫ	бѣгаи҆ блѫдь҆ницꙙ сласти сладъко сь҆ н҄еѭ̑ бесѣдоуѭ̑ште а҆ горь҆кꙑи҅хъ тꙙ строупъ насꙑштаѭ̑штѫ
ѥ҅дно трь҆ми сь҆ставь҆ѥ҅нии божь҆ство беꙁ начꙙл[_] бе сътворениꙗ нес[_][_]онимо ни прѣмѣ[_]имо	ѥ҅дно трь҆ми сь҆ставь҆ѥ҅нии божь҆ство беꙁ начꙙла бе сътворениꙗ несъгонимо ни прѣмѣнимо
ни е҅ꙁек҄иꙗ҅[_]и҅же слъꙁам[_] въꙁврат[_] съмрь҆ти нарѣчиѥ	ни е҅ꙁек҄иꙗ҅ и҅же слъꙁами въꙁврати съмрь҆ти нарѣчиѥ
Ї одъжді імъ мана ѣст[_]	Ї одъжді імъ мана ѣсті
ꙗ҅коже бо[_]бесѣдꙑ ꙁълꙑ гоу[_]ꙙтъ о҅бꙑчаѧ благꙑ т[_][_]о и҅ бесѣдꙑ благꙑ о҄устраꙗ҅ѭ҄тъ сь҆вѣсти послоушаѭ҄штии[_]хъ красꙙште и҅ о҄утв[_]ь҆[_]даѭ҄тꙿ и҅мъ дш꙯ꙙ	ꙗ҅коже бо бесѣдꙑ ꙁълꙑ гоубꙙтъ о҅бꙑчаѧ благꙑ тако и҅ бесѣдꙑ благꙑ о҄устраꙗ҅ѭ҄тъ сь҆вѣсти послоушаѭ҄штии҅хъ красꙙште и҅ о҄утврь҆ждаѭ҄тꙿ и҅мъ дш꙯ꙙ
мнѣ [_]е мн[_]тъ сꙙ[_]и҅ вꙿстаниѥ наꙁнаменоуѭ҄штоу се глаголати	мнѣ же мнитъ сꙙ и҅ вꙿстаниѥ наꙁнаменоуѭ҄штоу се глаголати
и҅ [_]и рече не [_]ьнидошꙙ вь҆[_]тьмницѫ да не о҅скврьнꙙтъ сꙙ нъ да ꙗ҅дꙙтъ в[_]ликъ дь҆нь҆	и҅ ти рече не вьнидошꙙ вь҆ тьмницѫ да не о҅скврьнꙙтъ сꙙ нъ да ꙗ҅дꙙтъ великъ дь҆нь҆
не имате в[_]дѣти мене [_]ондеже речете	не имате видѣти мене дондеже речете
покаи҅ сꙙ о҅тъ ꙁь҆лоби с[_]ѧ҆ и҅ моли сꙙ г[_]сподеви	покаи҅ сꙙ о҅тъ ꙁь҆лоби сеѧ҆ и҅ моли сꙙ господеви
тѣмꙿже вь҆станѣте пои҅дѣ[_][_] о҅[_]ъсѫдоу [_]҅тꙿ и҅сть҆лѣнь҆ꙗ вь҆ неи҅сть҆лѣнь҆ѥ о҅тъ съмрь҆ти въ [_]ивотъ	тѣмꙿже вь҆станѣте пои҅дѣте о҅тъсѫдоу о҅тꙿ и҅сть҆лѣнь҆ꙗ вь҆ неи҅сть҆лѣнь҆ѥ о҅тъ съмрь҆ти въ животъ
остани да видимъ[_]аще[_]придетъ илиѣ с҃пстъ его	остани да видимъ аще придетъ илиѣ с҃пстъ его
и҅ повел[_] бити ѧ сѫкатомъ жеꙁл[_]ѥ҅мъ[_]и҅ жилами говꙙждами	и҅ повелѣ бити ѧ сѫкатомъ жеꙁлиѥ҅мъ и҅ жилами говꙙждами
Просѧштюмоу[_][_]у тебе даи ꙇ[_]xотѧштааго отъ тебе заѩти не отъврати	Просѧштюмоу оу тебе даи ꙇ xотѧштааго отъ тебе заѩти не отъврати
си же подобааше сътв[_]рити ꙇ҅ тѣхъ не оста[_]ити	си же подобааше сътворити ꙇ҅ тѣхъ не оставити
ꙇ҃съ же с[_]ꙑшавъ отъвѣшта е[_]оу г҃лѧ	ꙇ҃съ же слꙑшавъ отъвѣшта емоу г҃лѧ
и҅дѫ по те[_]ѣ	и҅дѫ по тебѣ
и҅ вь҆са мѫдростиѭ с[_]оѥ҅ѭ̑[_]о̑уготови	и҅ вь҆са мѫдростиѭ своѥ҅ѭ̑ о̑уготови
ꙇ абье въст[_] дѣвица ꙇ хождааш[_]	ꙇ абье въста дѣвица ꙇ хождааше
седмь	седмь
Їсплънімъ[_]сѩ благꙑхъ д[_]моу твоего	Їсплънімъ сѩ благꙑхъ домоу твоего
Сѫ[_]объ твоїхъ не забъіхъ	Сѫдобъ твоїхъ не забъіхъ
и͑ поклонишⱕ сⱕ ѥ[_]моу	и͑ поклонишⱕ сⱕ ѥ͑моу
не ю̑ ѥ[_]ште почоу мѫкъ	не ю̑ ѥ͑ште почоу мѫкъ
а плѣвꙑ съжежетъ ог[_]҄емь негасимъꙇ[_]ь	а плѣвꙑ съжежетъ огн҄емь негасимъꙇмь
въ томь же домоу прѣбꙑваите [_]дѫште и пиѭште [_]же сѫтъ [_]у нихъ	въ томь же домоу прѣбꙑваите ѣдѫште и пиѭште ѣже сѫтъ оу нихъ
пришелъ ѥ͑стъ ва[_]илискъ	пришелъ ѥ͑стъ василискъ
сильнъ дѣл[_] п[_]велѣвааше вѣтромъ	сильнъ дѣлꙑ повелѣвааше вѣтромъ
Оуши їмѫтъ ї не с[_]ъішѩт	Оуши їмѫтъ ї не слъішѩт
СЛАВА	СЛАВА
ли како можетъ[_]кто вьнити въ[_]домъ крѣпъкааго ꙇ съсѫдꙑ е[_]о ра[_]хꙑтити аште не пръвѣе съвѧ[_]етъ крѣпъкааго ꙇ тъгда[_]домъ его расхꙑтити	ли како можетъ кто вьнити въ домъ крѣпъкааго ꙇ съсѫдꙑ его расхꙑтити аште не пръвѣе съвѧжетъ крѣпъкааго ꙇ тъгда домъ его расхꙑтити
Помоливъ же сꙙ ст꙯ꙑи и҅ їмъ ѭ̑ ꙁа р[_][_]ѫ и҅ въставивъ п[_]ѣдастъ ѭ̑[_]родител҄ема съдравѫ	Помоливъ же сꙙ ст꙯ꙑи и҅ їмъ ѭ̑ ꙁа рѫкѫ и҅ въставивъ прѣдастъ ѭ̑ родител҄ема съдравѫ
[_]ѣ же тоу единъ ч҃лвкъ ꙉ҃[_]ꙇ осмь лѣтъ[_]имꙑ въ недѫѕѣ своемь	Бѣ же тоу единъ ч҃лвкъ ꙉ҃ ꙇ осмь лѣтъ имꙑ въ недѫѕѣ своемь
ꙇ оужаснѫшѧ[_]сѧ[_]оужасомь велиемь	ꙇ оужаснѫшѧ сѧ оужасомь велиемь
г҃летъ[_]тебѣ оучитель	г҃летъ тебѣ оучитель
ꙇ видѣвъ смоковъницѫ из дал[_]че ꙇмѫштѫ листвье[_]приде аште оубо обрѧштет[_] на неи[_]чъто ꙇ пришедъ къ неи ничесоже н[_] обрѣте на неи тъкмо [_]истви[_]	ꙇ видѣвъ смоковъницѫ из далече ꙇмѫштѫ листвье приде аште оубо обрѧштетъ на неи чъто ꙇ пришедъ къ неи ничесоже не обрѣте на неи тъкмо листвие
соуе гл҃а[_]е	соуе гл҃аше
дѣѣши ли н[_]стъ сь҆де о[_]ть҆цъ҆ мои҅хъ бога	дѣѣши ли нѣстъ сь҆де о҅ть҆цъ҆ мои҅хъ бога
[_]едмь бо имѣшѧ ѭ женѫ	седмь бо имѣшѧ ѭ женѫ
ꙇ се бол҄[_] соломона сьде	ꙇ се бол҄е соломона сьде
и҅ прѣо҅бидѣвъшѧѧ ꙁаповѣди ѥ҅г[_] въвръжетъ въ о҅[_]н҄ь нео̑[_]гасаѥ҅мꙑи	и҅ прѣо҅бидѣвъшѧѧ ꙁаповѣди ѥ҅го въвръжетъ въ о҅гн҄ь нео̑угасаѥ҅мꙑи
нѣстъ сь отъ б҃а ч҃лкъ ѣко соботꙑ н[_] храни[_]ъ	нѣстъ сь отъ б҃а ч҃лкъ ѣко соботꙑ не хранитъ
въ оутрѣи же день народ[_] мъногъ[_]при[_]е[_]ꙑ въ праздь[_]икъ слꙑшавъше ѣко и҃с грѧдетъ въ и҃мъ приѩсѧ [_]ѣие отъ финикъ ꙇ изидѫ прот[_]вѫ емоу	въ оутрѣи же день народъ мъногъ пришедꙑ въ праздьникъ слꙑшавъше ѣко и҃с грѧдетъ въ и҃мъ приѩсѧ вѣие отъ финикъ ꙇ изидѫ противѫ емоу
и͑ а͑биѥ͑[_]полоучишⱕ	и͑ а͑биѥ͑ полоучишⱕ
самъ бо о[_]ецъ л[_]битъ вꙑ ѣко вꙑ мене възлюбисте ꙇ вѣровасте [_]ко азъ [_]тъ б҃а изидъ	самъ бо отецъ любитъ вꙑ ѣко вꙑ мене възлюбисте ꙇ вѣровасте ѣко азъ отъ б҃а изидъ
ѡ̑ гласа сило раꙁно стоѧ҅штꙙѧ о̑удꙑ въ[_]ѥ҅дино събъравъши и[_] простъ по[_]тавь҆ши и҅ не бꙑвъшааго въ бꙑти[_] п[_]иве[_]ъши	ѡ̑ гласа сило раꙁно стоѧ҅штꙙѧ о̑удꙑ въ ѥ҅дино събъравъши и҅ простъ поставь҆ши и҅ не бꙑвъшааго въ бꙑтиѥ приведъши
Не [_]ице бо б[_]ата о̑убівъ каи҅нъ о҅скврь҆ни ꙁемь҆ѭ̑	Не сице бо брата о̑убівъ каи҅нъ о҅скврь҆ни ꙁемь҆ѭ̑
Ї[_]рѣї твої облѣкѫтъ сѩ[_]въ правъдѫ	Їерѣї твої облѣкѫтъ сѩ въ правъдѫ
по [_]нѣ грѧди	по мнѣ грѧди
ꙇ се рекъ показа имъ рѫцѣ [_] ноѕѣ и ребр[_] своѣ	ꙇ се рекъ показа имъ рѫцѣ и ноѕѣ и ребра своѣ
Ꙇ придо[_]ѧ къ н҄е[_]оу носѧште ослабл҄ена ж[_]лами носимъ четꙑрьми	Ꙇ придошѧ къ н҄емоу носѧште ослабл҄ена жилами носимъ четꙑрьми
како тꙑ июдеи сꙑ отъ мене пити просиши ж[_]нꙑ са[_][_]рѣнꙑнѧ сѫштѧ	како тꙑ июдеи сꙑ отъ мене пити просиши женꙑ самарѣнꙑнѧ сѫштѧ
[_]҅линомъ ли	е҅линомъ ли
Таже гл[_]гол҄ѫштоу ѳомѣ къ а҅постоломъ вь҆лѣꙁе к н҄и[_]ъ їс꙯[_]двь҆ремъ ꙁ[_]твореномъ сѫштемъ	Таже глагол҄ѫштоу ѳомѣ къ а҅постоломъ вь҆лѣꙁе к н҄имъ їс꙯ двь҆ремъ ꙁатвореномъ сѫштемъ
